2023,2022,2021,2020,NM_MUN,Average Maximum Temperature,Average Temperature,Average Precipitation,Average Rainfall,Municipalities
67,112,87,9,São Caetano do Sul,24.666666666666668,-1.52056934742179,12.483333333333334,1.5849436078762673,545
696,4276,123,634,São Carlos,26.666666666666668,-1.3668648443823859,10.875,-0.001358547599987668,546
15,391,8,68,São Francisco,29.743055555555554,0.9643201183819117,10.77986111111111,-0.8909607131865162,547
221,88,36,1793,São João da Boa Vista,27.083333333333332,-1.1619255069965122,11.616666666666667,0.698964478076937,548
15,68,34,95,São João das Duas Pontes,29.552777777777777,0.7918295094154695,10.69972222222222,-0.7735939376585033,549
7,227,49,164,São João de Iracema,29.48006365740741,0.7303121284536336,10.578764467592592,-0.8023774881895056,550
490,192,22,158,São João do Pau d'Alho,30.40457175925926,1.1962289032918254,10.370260416666667,-1.1820479747154622,551
490,26,2,81,São Joaquim da Barra,29.333333333333332,0.7337633638228054,11.758333333333333,1.1196283089365662,552
107,15,3,17,São José da Bela Vista,28.277653769841272,-0.034606666748186604,11.871918402777778,1.188501834565949,553
3,0,1,6,São José do Barreiro,23.916666666666668,-2.5452660343511497,13.041666666666666,1.4627395899729123,554
104,431,7,665,São José do Rio Pardo,27.666666666666668,-0.7520468322247691,11.558333333333332,0.5485595329651128,555
9722,20250,21188,7264,São José do Rio Preto,29.25,0.426354357743997,10.683333333333332,-0.7369327322874958,556
1048,1696,621,454,São José dos Campos,27.416666666666668,-0.7008119978782996,12.641666666666666,0.9562979388541945,557
2,7,5,4,São Lourenço da Serra,24.583333333333332,-1.6742738504611943,12.475,1.775299866533417,558
16,12,0,9,São Luiz do Paraitinga,27.116493055555555,-0.4622498004525584,12.803819444444443,1.1065682441225735,559
145,109,4,26,São Manuel,26.666666666666668,-0.8032816665712365,10.549999999999999,-0.4807743101439233,560
7,6,15,7,São Miguel Arcanjo,25.416666666666668,-1.452256234959833,11.297222222222224,-0.24028306978283076,561
14517,12063,7628,2189,São Paulo,25.083333333333332,-1.3156300100359164,12.308333333333332,1.3064594516926569,562
25,268,33,959,São Pedro,27.916666666666668,-0.39340299179949123,10.891666666666666,-0.33624455820053034,563
875,178,1,41,São Pedro do Turvo,28.06423611111111,0.2032693498604178,10.550347222222223,-0.34493494809550235,564
81,37,9,12,São Roque,24.916666666666668,-1.776743519154129,11.725,0.1713721315518704,565
815,1094,413,363,São Sebastião,27.75,0.8874678668622096,12.075000000000001,0.23364917913723393,566
7,5,1,38,São Sebastião da Grama,27.48888888888889,-0.8784260902793904,11.565555555555557,0.5509879461413966,567
80,44,2,477,São Simão,28.416666666666668,-0.39340299179949123,11.066666666666668,0.30415149715840084,568
244,172,6120,267,São Vicente,27.916666666666668,1.2461117072874852,12.566666666666668,2.653053725896946,569
5,0,3,6,Sarapuí,26.425925925925927,-0.9683716883543005,11.045370370370371,-0.570991165241381,570
35,66,0,0,Sarutaiá,27.791666666666664,0.06771051731871913,10.649999999999999,-0.1735017074350012,571
23,186,24,93,Sebastianópolis do Sul,29.367708333333333,0.6191254219725847,10.575416666666666,-0.7637970530501431,572
173,157,3,18,Serra Azul,28.422222222222224,-0.2977646343527512,11.337777777777779,0.44061265048381576,573
358,320,33,402,Serrana,29.5,0.47758919209046435,11.366666666666667,0.49215767854818054,574
16,17,2,11,Serra Negra,25.166666666666668,-2.084152525232937,11.825000000000001,0.9292720502794144,575
103,3396,68,2424,Sertãozinho,29.833333333333332,0.5800588607834012,11.383333333333333,0.33822761753529923,576
70,1,4,396,Sete Barras,26.59111111111111,-0.42619328578123156,12.104222222222223,1.519392119298366,577
103,323,21,49,Severínia,29.833333333333332,0.8874678668622096,10.783333333333333,-0.5454014349966589,578
1,1,1,14,Silveiras,26.61904761904762,-1.2936722238874285,12.811904761904762,1.0289824714807787,579
17,59,17,35,Socorro,26.5,-1.264395175689449,12.033333333333333,1.0079996387363845,580
4670,1104,1229,1871,Sorocaba,26.833333333333332,-0.7008119978782996,11.008333333333333,-0.6065034439483374,581
16,156,826,118,Sud Mennucci,29.837022569444443,1.0893532760434037,10.769766750257203,-1.0298886316436222,582
731,1006,349,683,Sumaré,27.833333333333332,-0.39340299179949123,11.108333333333334,-0.08713636785907418,583
505,450,77,35,Suzano,24.916666666666668,-1.6742738504611943,12.466666666666667,1.7905753687713366,584
46,377,42,19,Suzanápolis,29.91740451388889,1.225006987907962,10.805064461162553,-1.0997022464656012,585
67,202,667,245,Tabapuã,29.57986111111111,0.876793943040029,10.661979166666667,-0.6960266998523,586
1684,105,4,19,Tabatinga,29.166666666666668,0.5288240264369338,10.5,-0.8532615570224216,587
88,156,87,82,Taboão da Serra,25.0,-1.5718041817682573,12.316666666666668,1.3264351084653205,588
285,114,0,28,Taciba,29.31666666666667,0.6739893904185932,10.4525,-0.2126566059063892,589
15,3,7,9,Taguaí,27.604166666666668,-0.191025396130943,10.712916666666667,-0.12767520072124433,590
25,22,1,4,Taiaçu,29.298611111111114,0.5160153178503154,10.986574074074076,-0.49324277564581376,591
39,56,0,70,Taiúva,29.220486111111114,0.4231521805973413,11.111226851851853,-0.413389108498228,592
132,23,10,524,Tambaú,27.75,-0.7520468322247691,11.341666666666667,0.20427321329508175,593
84,1582,859,545,Tanabi,29.25,0.47758919209046435,10.758333333333333,-0.7627835822285908,594
0,4,1,1,Tapiraí,26.07253968253968,-0.8787188607613713,11.835920634920637,0.80889437813813,595
6,1,2,289,Tapiratiba,27.63888888888889,-0.7349685541092793,11.580555555555556,0.4455478127452969,596
3,222,1,6,Taquaral,29.513454861111114,0.5792583164967362,11.223640046296296,-0.19631296091048475,597
6602,507,15,357,Taquaritinga,29.25,0.5288240264369338,10.9,-0.647629796127352,598
27,10,6,5,Taquarituba,27.333333333333332,-0.39340299179949123,10.591666666666667,-0.16703899494972946,599
0,8,4,1,Taquarivaí,25.472222222222218,-1.3839431224978735,11.152777777777777,-0.12904607912721155,600
1223,217,15,354,Tarabai,29.7,0.7593807809960401,10.361666666666666,-0.19682622431367341,601
601,731,18,153,Tarumã,28.75,0.5800588607834012,10.549999999999999,0.1737222088192445,602
39,24,20102,336,Tatuí,27.25,-0.7008119978782996,10.85,-0.8509114797550494,603
1590,1538,232,2192,Taubaté,27.75,-0.7008119978782996,12.666666666666666,0.6049613873820492,604
4,0,0,1,Tejupá,27.5375,-0.1684820690184957,10.640916666666666,-0.17843686969648442,605
408,3633,538,382,Teodoro Sampaio,30.25,1.2461117072874852,10.924999999999999,0.023317263707422344,606
61,176,2,6,Terra Roxa,29.855555555555554,0.7815825425461765,11.312222222222221,0.07392226086483508,607
514,283,546,13,Tietê,28.25,-0.18846365441361973,10.716666666666667,-0.7745339685654513,608
6,1,20,2,Timburi,27.925,0.11894535166518647,10.629999999999999,-0.14248068750568993,609
2,1,13,2,Torre de Pedra,27.122222222222224,-0.623390470421414,10.77462962962963,-0.7419984543971624,610
180,12,2,6,Torrinha,27.541666666666668,-0.5172205081367893,10.815972222222221,-0.3950356578392916,611
82,21,1,89,Trabiju,28.09567901234568,-0.08409639926340477,10.805864197530866,-0.40311296044714956,612
542,311,65,241,Tremembé,28.25,-0.5471074948388954,12.641666666666666,0.5473844943314278,613
9,316,30,8,Três Fronteiras,29.95104166666666,1.1116202671280067,10.995659722222221,-0.916312171708297,614
7,1,4,4,Tuiuti,26.28902777777778,-1.3363801179462367,11.843305555555556,0.9163172493430247,615
4224,3096,179,666,Tupã,28.666666666666668,0.5800588607834012,10.25,-0.5348260872934835,616
1190,1295,217,810,Tupi Paulista,30.583333333333332,1.2461117072874852,10.266666666666667,-1.1117700564333661,617
6,54,354,116,Turiúba,29.442457837301585,0.8429515051386716,10.376227430555556,-0.9538816539660295,618
12,112,4,67,Turmalina,29.600694444444443,0.8266265010757795,10.760243055555556,-0.7499560771441823,619
13,574,16,166,Ubarana,29.390972222222217,1.239707352994176,10.476666666666665,-1.0981200243053781,620
821,191,783,338,Ubatuba,28.25,0.9387027012086769,12.858333333333334,1.5414671784298803,621
33,10,0,1,Ubirajara,28.123847222222224,0.2511909982524787,10.581269444444445,-0.44456804056392485,622
61,374,87,56,Uchoa,29.428819444444443,0.7398119206553739,10.685329861111112,-0.7197681922461169,623
3,54,102,9,União Paulista,29.39982638888889,0.7569257785169371,10.555868055555557,-0.9662219376741115,624
20,1672,202,686,Urânia,29.71666666666666,0.9335792177740304,10.795833333333333,-0.8353422178587065,625
53,3,5,0,Uru,28.92939814814815,0.8049228559706775,10.456018518518517,-0.8590143503331769,626
29,109,36,183,Urupês,29.583333333333332,1.3485813759804222,10.625,-0.913188527340413,627
52,374,70,311,Valentim Gentil,29.496614583333333,0.7626896973809183,10.576241319444446,-0.6700289700819944,628
513,1143,215,131,Valinhos,26.75,-1.008221003957108,11.366666666666667,0.4992079103502988,629
96,286,638,1454,Valparaíso,29.916666666666668,1.092407204248081,10.5,-1.3033013537242029,630
15,6,11,8,Vargem,25.71875,-1.7319130391009687,12.097916666666668,1.1112561586715521,631
276,10,56,213,Vargem Grande do Sul,27.583333333333332,-0.8545165009177038,11.566666666666668,0.601436271480988,632
10,20,13,12,Vargem Grande Paulista,24.166666666666668,-2.03291769088647,12.033333333333333,0.6801638599379582,633
404,767,55,31,Várzea Paulista,25.666666666666668,-1.3156300100359164,11.808333333333335,0.7436159461570088,634
47,1111,17,267,Vera Cruz,27.747222222222224,0.06941834513026943,10.567777777777778,-0.5750124085655501,635
140,221,27,28,Vinhedo,26.416666666666668,-1.008221003957108,11.350000000000001,0.529758914826136,636
1598,304,5,30,Viradouro,30.083333333333332,0.8362330325157422,11.491666666666667,0.13377089527391486,637
393,147,19,26,Vista Alegre do Alto,29.15277777777778,0.47758919209046435,10.875462962962963,-0.6064381640242447,638
11,85,174,160,Vitória Brasil,29.62934027777778,0.8530444625356771,10.770269097222222,-0.7636893411753893,639
3144,657,326,179,Votorantim,26.5,-0.9057513352641733,11.125,-0.49487477374815586,640
1107,10041,1091,9260,Votuporanga,29.416666666666668,0.682528529476338,10.483333333333333,-0.6253040620873141,641
2,153,27,11,Zacarias,29.511402706916098,1.0974779715691543,10.391488839285714,-1.0677561267466689,642
157,113,10,16,Chavantes,28.333333333333332,0.3751195233975297,10.566666666666666,-0.06951078835378245,643
264,71,11,17,Estiva Gerbi,27.491666666666667,-0.7469233487901205,11.591666666666665,0.7331581023172019,644
